vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment,review_comment
CVE-2019-1010022,True,glibc,2.42,,2.42,2.44,https://sourceware.org/bugzilla/show_bug.cgi?id=22850,Upstream disputes the security classification as a hardening limitation rather than a standalone vulnerability.
CVE-2019-1010023,True,glibc,2.42,,2.42,2.44,https://sourceware.org/bugzilla/show_bug.cgi?id=22851,Upstream disputes the security classification as a hardening limitation rather than a standalone vulnerability.
CVE-2019-1010024,True,glibc,2.42,,2.42,2.44,https://sourceware.org/bugzilla/show_bug.cgi?id=22852,Upstream disputes the security classification as a hardening limitation rather than a standalone vulnerability.
CVE-2019-1010025,True,glibc,2.42,,2.42,2.44,https://sourceware.org/bugzilla/show_bug.cgi?id=22853,Upstream disputes the security classification as a hardening limitation rather than a standalone vulnerability.
CVE-(2026-6368|2026-6791),True,glibc,2.42,,2.42,2.44,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L24,Build-time-only bootstrap derivation: the installed runtime uses the separately scanned glibc 2.42-84 package.
CVE-(2026-67215|2026-67216|2026-67217),True,cjson,1.7.19,,1.7.19,1.7.19,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L51,Build-time-only derivation: cJSON 1.7.19 is absent from the installed dogfood scanner's runtime closure.
CVE-(2026-15370|2026-59842|2026-59843|2026-59844|2026-59845|2026-59846|2026-59847|2026-59848|2026-59849|2026-59850|2026-59851),True,libssh,0.12.2,,0.12.2,0.12.2,https://gitlab.com/libssh/libssh-mirror/-/tags/libssh-0.12.1,Fixed before this build: libssh 0.12.1 contains the fixes; the scanned version is 0.12.2.
OSV-2024-678,True,flac,1.5.0,,1.5.0,1.5.0,https://osv.dev/vulnerability/OSV-2024-678,Build-time-only derivation: FLAC 1.5.0 is absent from the installed dogfood scanner's runtime closure.
OSV-(2023-1307|2023-877),True,libbpf,1.7.0,,1.7.0,1.7.0,https://osv.dev/vulnerability/OSV-2023-1307,Build-time-only derivation: libbpf 1.7.0 is absent from the installed dogfood scanner's runtime closure.
OSV-2024-395,True,libpcap,1.10.6,,1.10.6,1.10.6,https://osv.dev/vulnerability/OSV-2024-395,Build-time-only derivation: libpcap 1.10.6 is absent from the installed dogfood scanner's runtime closure.
CVE-2022-33065,True,libsndfile,1.2.2,,1.2.2,1.2.2,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L71,Build-time-only derivation: libsndfile 1.2.2 is absent from the installed dogfood scanner's runtime closure.
OSV-(2026-55|2026-97),True,libvpx,1.16.0,,1.16.0,1.16.0,https://osv.dev/vulnerability/OSV-2026-97,Build-time-only derivation: libvpx 1.16.0 is absent from the installed dogfood scanner's runtime closure.
OSV-2023-197,True,p11-kit,0.26.2,,0.26.2,0.26.5,https://osv.dev/vulnerability/OSV-2023-197,Build-time-only derivation: p11-kit 0.26.2 is absent from the installed dogfood scanner's runtime closure.
CVE-(2001-1228|2003-0367|2004-0603|2004-1349|2005-0758|2005-0988|2005-1228|2009-2624|2010-0001|2022-1271),True,gzip,1.2.4,,1.14,1.14,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L2,Build-time bootstrap artifact: all current rows for this CVE/package key are gzip 1.2.4 bootstrap derivations in the build closure; current gzip 1.14 rows remain active for their own CVEs.
CVE-(2002-2439|2015-5276|2018-12886|2019-15847|2021-37322),True,gcc,4.6.4,,15.3.0,16.1.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L3,Build-time bootstrap artifact: all current rows for this CVE/package key are gcc 4.6.4 bootstrap compiler derivations in the build closure; current gcc 15.x rows are scanned separately.
CVE-(2007-4559|2017-17522|2017-18207|2021-3733|2021-23336|2022-0391|2022-45061|2022-48560|2022-48564|2022-48565|2022-48566|2023-24329|2023-36632|2023-40217|2024-6232|2024-7592|2024-9287|2025-6075|2025-12084|2025-12781|2025-13836|2025-13837),True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L4,Build-time bootstrap artifact: all current rows for this CVE/package key are python 2.7.18.12 in the build closure; Python 3 rows are left active where they share a CVE/package key.
CVE-2010-4226,True,cpio,2.15,,2.15,2.15,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L6,False positive: issue is specific to OpenSuSE packaging and does not apply to GNU cpio in Nixpkgs.
CVE-(2013-1944|2014-3613|2014-3620|2015-3153|2016-0754|2016-0755|2016-4606|2016-4802|2016-8615|2016-8616|2016-8617|2016-8618|2016-8619|2016-8620|2016-8621|2016-8623|2016-8624|2016-8625|2016-9586|2016-9594|2017-2629|2017-9502|2019-5443|2020-8284),True,curl,0.4.49,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L7,"Incorrect package: scanned component is the Rust crate curl 0.4.49 in the build closure, not curl/libcurl; actual curl/libcurl derivations are scanned separately as curl 8.x."
CVE-(2014-6271|2014-7169|2016-7543|2016-9401|2019-9924|2019-18276),True,bash,2.05b,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L8,Build-time bootstrap artifact: all current rows for this CVE/package key are bash 2.05b or bash 2.05b-builder derivations in the build closure; runtime bash 5.x is scanned separately.
CVE-(2014-6271|2014-7169|2016-7543|2016-9401|2019-9924|2019-18276),True,bash,2.05b-builder,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L9,Build-time bootstrap artifact: all current rows for this CVE/package key are bash 2.05b or bash 2.05b-builder derivations in the build closure; runtime bash 5.x is scanned separately.
CVE-2015-5652,True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L12,Target-specific false positive: CVE affects python.exe on Windows; scanned CPython component is in an x86_64-linux target.
CVE-2017-7476,True,gnulib,0a01f67,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L14,Version false positive: CVE affects Gnulib before 2017-04-26; scanned revision 0a01f6737dc5666c730bdfe6a038da53a4156cc2 is from 2024-10-01.
CVE-2017-13099,True,instant,0.1.13,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L15,"Incorrect package: scanned component is the Rust crate instant 0.1.13 in the build closure; CVE affects wolfSSL/Aruba Instant products, not the Rust crate."
CVE-2018-17942,True,gnulib,0a01f67,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L17,Version false positive: CVE affects Gnulib before 2018-09-23; scanned revision 0a01f6737dc5666c730bdfe6a038da53a4156cc2 is from 2024-10-01.
CVE-2019-6293,True,flex,2.6.4,,2.6.4,2.6.4,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L20,NVD data issue: CPE entry does not correctly state the version numbers.
CVE-2019-17178,True,lodepng,3.12.1,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L22,Incorrect implementation: CVE names HuffmanTree_makeFromFrequencies in C lodepng.c through 2019-09-28; scanned crate is the pure-Rust lodepng 3.12.1 rewrite and does not contain that C function.
CVE-2020-35669,True,http,0.2.12,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L25,"Incorrect package: scanned component is the Rust crate http 0.2.12 in the build closure; CVE affects the Dart http package, not the Rust crate."
CVE-2021-3572,True,pip,20.3.4-source,,26.1.2,26.2,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L26,No target impact: scanned component is the fetched pip-20.3.4-source artifact in the build-time graph; CVE concerns pip installer behavior rather than a target runtime package.
CVE-2021-4048,True,lapack,3,,3.12.1,3.12.1,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L27,Incorrect local version: Nixpkgs lapack-3 is an ABI shim over OpenBLAS 0.3.32/0.3.33 and liblapack headers 3.12.1; CVE affects LAPACK through 3.10.0 or OpenBLAS before 0.3.18.
CVE-2021-21684,True,git,2.54.0,,2.55.0,2.55.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L29,"Incorrect package: Impacts Jenkins git plugin, not git. Issue gets included to the report due to vulnix's design decision to avoid false negatives with the cost of false positives: https://github.com/nix-community/vulnix/blob/f56f3ac857626171b95e51d98cb6874278f789d3/src/vulnix/vulnerability.py#L90-L96."
CVE-2021-21684,True,git,2.55.0,,2.55.0,2.55.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L30,"Incorrect package: Impacts Jenkins git plugin, not git. Issue gets included to the report due to vulnix's design decision to avoid false negatives with the cost of false positives: https://github.com/nix-community/vulnix/blob/f56f3ac857626171b95e51d98cb6874278f789d3/src/vulnix/vulnerability.py#L90-L96."
CVE-(2021-26720|2025-59529),True,avahi,0.8,,0.8,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L31,False positive / version data issue: avahi findings do not map cleanly to the Nixpkgs 0.8 package; current Nixpkgs carries the relevant CVE patches or the issue is distro-specific.
CVE-(2021-33454|2021-33455|2021-33456|2021-33457|2021-33458|2021-33459|2021-33460|2021-33461|2021-33462|2021-33463|2021-33464|2021-33465|2021-33466|2021-33467|2021-33468),True,yasm,1.3.0,,1.3.0,1.3.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L32,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2022-26488,True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L33,Target-specific false positive: CVE affects Windows Python installer/search-path behavior; scanned CPython component is in an x86_64-linux target.
CVE-2022-26691,True,cups,2.4.19,,2.4.19,2.4.19,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L34,Target-specific false positive: CVE is an Apple macOS privilege issue; scanned CUPS component is in an x86_64-linux target.
CVE-(2022-27776|2022-27781|2022-27782|2022-32206|2022-32221|2022-35252|2022-43552|2023-28319|2023-28320|2023-28321|2023-28322),True,curl,0.4.49,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L35,False positive: generic package-name match for curl; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2022-36073,True,rubygems,3.7.2,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L36,False positive: affected RubyGems versions are older than the 3.7.x package in this closure.
CVE-2022-40897,True,setuptools,44.0.0-source,,83.0.0,83.0.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L37,No target impact: scanned component is the fetched setuptools-44.0.0-source artifact in the build-time graph; CVE concerns setuptools package-index behavior rather than a target runtime package.
CVE-2022-40898,True,wheel,0.37.1-source,,0.47.0,0.47.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L38,No target impact: scanned component is the fetched wheel-0.37.1-source artifact in the build-time graph; CVE concerns wheel CLI processing rather than a target runtime package.
CVE-2023-4039,True,gcc,10.4.0,,15.3.0,16.1.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L42,Target-specific false positive: CVE is limited to GCC/Arm GNU Toolchain targeting AArch64; scanned component is an x86_64-linux build.
CVE-2023-4039,True,gcc,15.2.0,,15.3.0,16.1.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L43,Target-specific false positive: CVE is limited to GCC/Arm GNU Toolchain targeting AArch64; scanned component is an x86_64-linux build.
CVE-2023-4039,True,gcc,4.6.4,,15.3.0,16.1.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L44,Target-specific false positive: CVE is limited to GCC/Arm GNU Toolchain targeting AArch64; scanned component is an x86_64-linux build.
CVE-2023-5752,True,pip,20.3.4-source,,26.1.2,26.2,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L45,No target impact: scanned component is the fetched pip-20.3.4-source artifact in the build-time graph; CVE concerns pip VCS install behavior rather than a target runtime package.
CVE-(2023-30402|2023-31972|2023-31973|2023-31974),True,yasm,1.3.0,,1.3.0,1.3.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L49,"Crash in CLI tool, no security impact."
CVE-2023-31975,True,yasm,1.3.0,,1.3.0,1.3.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L50,"Memory leak in CLI tool, no security impact."
CVE-2023-51258,True,yasm,1.3.0,,1.3.0,1.3.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L55,False positive / no practical security impact: yasm parser crash or leak in CLI tooling; retained as scanner-noise suppression.
CVE-2024-21485,True,dash,0.5.13.4,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L57,Incorrect package: CVE affects Plotly/Python Dash and dash-core/html components; scanned component is the dash POSIX shell for x86_64-linux.
CVE-(2025-13462|2026-3644|2026-4224|2026-4360|2026-4519|2026-6019|2026-7210|2026-15308),True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L61,Build-time bootstrap artifact: Python 2.7 derivations are build-closure-only artifacts; Python 3 rows remain active.
CVE-2025-47273,True,setuptools,44.0.0-source,,83.0.0,83.0.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L65,No target impact: scanned component is the fetched setuptools-44.0.0-source artifact in the build-time graph; CVE concerns setuptools PackageIndex download behavior rather than a target runtime package.
CVE-2026-2100,True,p11-kit,0.26.2,,0.26.2,0.26.4,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L66,Not affected: CVE affected range is p11-kit <0.26.2; scanned version is 0.26.2.
CVE-2026-3087,True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L67,Target-specific false positive: CVE affects Windows absolute paths in ZIP extraction; scanned CPython component is in an x86_64-linux target.
CVE-2026-3087,True,python,3.14.4,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L68,Target-specific false positive: CVE affects Windows absolute paths in ZIP extraction; scanned CPython component is in an x86_64-linux target.
CVE-(2026-3298|2026-12003),True,python,3.14.4,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L69,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-2026-3479,True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L72,Not a real target vulnerability: CVE record is disputed and states there is no vulnerability under the intended security model.
CVE-(2026-4176|2026-13221|2026-57432),True,perl,5.42.0-binlore,,5.42.0,5.44.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L73,Generated buildtime-only artifact: binlore output is present with vulnxscan --buildtime but absent from the runtime closure scan; perl env rows remain active unless reviewed separately.
CVE-2026-8376,True,perl,5.42.0-binlore,,5.42.0,5.44.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L75,Target-specific false positive: CVE is limited to 32-bit Perl builds; scanned Perl component is built for x86_64-linux.
CVE-2026-8643,True,pip,20.3.4-source,,26.1.2,26.2,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L76,No target impact: scanned component is the fetched pip-20.3.4-source artifact in the build-time graph; CVE concerns pip wheel installation behavior rather than a target runtime package.
CVE-2026-12003,True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L77,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-(2026-25679|2026-27139|2026-27140|2026-27142|2026-27143|2026-27144|2026-32280|2026-32281|2026-32282|2026-32283|2026-32288|2026-32289),True,go,1.24.13-linux-amd64-bootstrap,,1.26.5,1.26.5,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L81,Build-time bootstrap artifact: all current rows for this CVE/package key are Go linux-amd64 bootstrap toolchain derivations in the build closure. Non-bootstrap Go rows remain active where they share a key.
CVE-(2026-26055|2026-26056),True,yoke,0.8.1,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L82,Incorrect package: CVE affects yokecd/Yoke ATC; scanned derivation is Rust crate yoke 0.8.1.
CVE-2026-27820,True,zlib,1.3.2,,1.3.2,1.3.2,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L83,"Incorrect package: CVE affects Ruby's zlib extension; scanned row is C zlib or Haskell zlib, not Ruby zlib."
CVE-(2026-33811|2026-33814|2026-39817|2026-39819|2026-39820|2026-39822|2026-39823|2026-39825|2026-39826|2026-42499|2026-42501|2026-42505),True,go,1.24.13-linux-amd64-bootstrap,,1.26.5,1.26.5,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L84,Build-time bootstrap artifact: Go linux-amd64 bootstrap toolchain derivations are build-closure-only artifacts; non-bootstrap Go rows remain active.
CVE-2026-39836,True,go,1.24.13-linux-amd64-bootstrap,,1.26.5,1.26.5,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L87,Target-specific false positive: CVE affects Windows-only Go net behavior; scanned Go component is for linux-amd64 in an x86_64-linux target.
CVE-2026-40469,True,gawk,5.3.2,,5.4.1,5.4.1,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L90,Not applicable to this target: CVE is limited to 32-bit gawk builds; target host platform is x86_64-linux.
CVE-2026-40469,True,gawk,5.4.0,,5.4.1,5.4.1,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L91,Not applicable to this target: CVE is limited to 32-bit gawk builds; target host platform is x86_64-linux.
CVE-(2026-41991|2026-41992),True,gzip,1.2.4,,1.14,1.14,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L92,Build-time bootstrap artifact: gzip 1.2.4 bootstrap derivations are build-closure-only artifacts; current gzip rows remain active.
CVE-2026-58050,True,libssh2,1.11.1,,1.11.1,1.11.1,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L93,Target-specific false positive: CVE is limited to 32-bit platforms; scanned libssh2 component is built for x86_64-linux.
CVE-2026-59890,True,setuptools,44.0.0-source,,83.0.0,83.0.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L94,Target-specific false positive: CVE requires macOS APFS/HFS+ Unicode normalization behavior; scanned setuptools source component is in an x86_64-linux target.
OSV-2021-777,True,libxml2,2.15.3,,2.15.3,2.15.3,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L95,Fixed upstream in libxml2 2.9.13; the scanned 2.15.3 package is newer than the fixed release.
CVE-2023-4039,True,gcc,15.3.0,,15.3.0,16.2.0,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L102,Target-specific false positive: CVE is limited to GCC/Arm GNU Toolchain targeting AArch64; scanned component is an x86_64-linux build.
CVE-(2026-15806|2026-17084|2026-18503|2026-3298|2026-6879),True,python,2.7.18.12,,3.14.7,3.14.7,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L118,Build-time bootstrap artifact: Python 2.7 derivations are build-closure-only artifacts; Python 3 rows remain active.
CVE-2024-21485,True,dash,0.5.13.5,,,,https://github.com/tiiuae/flakevuln/blob/59cb4681aa5ab079a81bd40fad1b6b2da853cbc4/.github/flakevuln/manual_analysis.csv?plain=1#L121,Incorrect package: CVE affects Plotly/Python Dash and dash-core/html components; scanned component is the dash POSIX shell for x86_64-linux.
